Username,Date,Content,Likes,Retweets
"Tweet Tips&Tricks
@Tips_n_Tricks",3/5/2020 10:55,"RT 
@mydigitalvidya
 How To: Track The #Singapore General Election on #Twitter in Real-Time http://bit.ly/iDQJYt #SMM #SocialMedia",0.0,0.0
"Aaron Tay
@aarontay",3/5/2020 20:03,"onefiveseven - your social media guide to the 2020 Singapore General Election http://zite.to/l9y5yk via 
@Ziteapp
 more social media election",0.0,0.0
"Jon Seah
@auralight",3/5/2020 20:07,"pray for general election in Singapore. it's not meant just for talking point, but prayer point. #pray",0.0,0.0
"SG Election
@sgelection",3/5/2020 20:27,"LKY or LHL, who does it matter more in the coming General Election? http://pijitailai.blogspot.com/2020/05/lky-or-lhl-who-does-it-matter-more-in.html  #sg #singapore #sgpolitics",0.0,0.0
"Su anChia
@wow731",3/5/2020 20:32,I think I'm more interested in osama's death than Singapore'a general election LOL.,16.0,0.0
"Ricky Gui
@captureasia",3/5/2020 20:46,"Check out day 4 of Singapore General Election 2020 (Our Voices) Day 4 in slideshow on 
@photoshelter
 http://bit.ly/msS3MO",0.0,0.0
"@nehpyh
@nehpyh",3/5/2020 20:48,"@_ashleymariex
 It's a short week for us. Another coming long weekend for us due to general election in Singapore.",0.0,0.0
"basicbruce
@basicbruce",3/5/2020 20:57,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
"Luo Weiwen
@luoweiwen",4/5/2020 1:04,"Singapore's general election: Repent, sinners, if thou shalt vote for the... - http://econ.st/m4Fcif via 
@TheEconomist",0.0,0.0
"Abhishek Mittal
@mumblr",4/5/2020 1:06,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://econ.st/iNyfIR #fb",0.0,0.0
"Steven Cheak
@scheak31",4/5/2020 1:07,"Singapore's general election: Repent, sinners, if thou shalt vote for the... - http://econ.st/m4Fcif via 
@TheEconomist
 #fb",0.0,0.0
"________
@moui",4/5/2020 1:21,General Election 2020 Map http://bit.ly/kySouf #singapore,0.0,0.0
"Low Chun Meng ____
@lowchunmeng",4/5/2020 1:31,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition http://ow.ly/4MHaR via 
@TheEconomist",0.0,0.0
"AsiaOne
@asiaonecom",4/5/2020 1:55,Download AsiaOne's app and keep updated with news from Singapore's General Election! http://fb.me/UugyLj3A,0.0,0.0
"Tee Lim
@teeyonglim",4/5/2020 2:20,Singapore General Election getting interesting?http://www.economist.com/blogs/banyan/2020/05/singapore%e2%80%99s_general_election,0.0,0.0
"The Economist
@TheEconomist",4/5/2020 2:30,"Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before http://econ.st/m1MFWd",1.0,0.0
"MTAN
@MyFireTan",4/5/2020 2:32,"RT 
@theeconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before...",0.0,0.0
"Chong Sin Woon
@chongsinwoon",4/5/2020 2:33,"RT 
@TheEconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election ... http://tmi.me/9IyT6",0.0,0.0
"Gaurav Vaidya
@mrvaidya",4/5/2020 2:36,"#sgelection RT 
@TheEconomist
 Singapore's opposition party alters its tactics, targeting more seats in general election http://econ.st/m1MFWd",0.0,0.0
"ah leong
@ahleong",4/5/2020 2:37,3 more days to Singapore General Election... Vote wisely #sgelection,0.0,0.0
"Levan Ramishvili
@levanrami",4/5/2020 2:38,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://goo.gl/EAr0v",0.0,0.0
"Ranmali Kirinde
@padfootdogsg",4/5/2020 2:40,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%25E2%2580%2599s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",1.0,0.0
"Cafe Django
@theCafeDjango",4/5/2020 2:49," 
@TheEconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election than ever http://econ.st/m1MFWd ",0.0,0.0
"Mohd Zikry Kholil
@supzeek",4/5/2020 2:50,"I like! - #Singapore's opposition party alters its tactics, targeting more seats in the general #election than ever b4 http://econ.st/m1MFWd",0.0,0.0
"Kathy Lai
@congoslave",4/5/2020 2:51,"Finally!RT 
@TheEconomist
: Singapore's opposition party targeting more seats in the general election than ever before http://econ.st/m1MFWd",0.0,0.0
"ES Interims
@ESInterims",4/5/2020 2:57,"RT
@TheEconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before http:...",0.0,0.0
"David Worthington 23
@wortho23",4/5/2020 3:02,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%25E2%2580%2599s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",2.0,0.0
"Cheng Long
@ChengLong_",4/5/2020 3:20,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%25E2%2580%2599s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",0.0,0.0
"Gintai___³°
@palmuser_alan",4/5/2020 3:46,"Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before http://econ.st/m1MFWd",0.0,0.0
"Wong Casandra
@thismarlasinger",4/5/2020 4:00,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
"Martell Thornton
@Cal_Politics",4/5/2020 4:20,YouTube - Singapore General Election 2020 nomination center news clips: This is an incomplete Compilation of my ... http://bit.ly/kDBEm7,0.0,0.0
"Nazeem
@nazeem",4/5/2020 4:20,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://econ.st/kd2Qri #sgelections",0.0,0.0
"The Election Blog
@theelectionblog",4/5/2020 4:20,"RT 
@theeconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before http...",0.0,0.0
"Wayne Burns
@waynemlburns",4/5/2020 4:30,"Singapore's opposition party alters tactics, targeting more seats  than ever in general election http://econ.st/m1MFWd - RT 
@TheEconomist",0.0,0.0
"DTN Singapore
@DTNSingapore",4/5/2020 4:46,DTN Singapore: External worries hold sway: HOPES of a general election stock rally faded yesterday as external f... http://bit.ly/jVDdBG,0.0,0.0
"sgbusinessnews
@sgbusinessnews",4/5/2020 4:46,#singapore External worries hold sway: HOPES of a general election stock rally faded yesterday a... http://bit.ly/k1UntG #business #news,0.0,0.0
"John Mavridis
@JohnMavridis",4/5/2020 5:10,"Singapore's general election: is it time fir their #orangeCrush | The Economist http://economist.com/blogs/banyan/2020/05/singapore%E2%80%99s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",0.0,0.0
"Soohan Han
@hanbonjovi",4/5/2020 5:10,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://j.mp/kH0xRk",0.0,0.0
"HOE Kok Wei
@hoekokwei",4/5/2020 5:26,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%E2%80%99s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",0.0,0.0
"Tanothai
@tanothai",4/5/2020 6:42,"RT 
@TheEconomist
: Singapore's opposition party alters tactics, targeting more seats in general election than before
 http://econ.st/m1MFWd ",0.0,0.0
"Little Ms Random
@lilmsrandom",4/5/2020 6:46,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
"Zhengyu Yong
@yzhengyu",4/5/2020 7:20,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%E2%80%99s_general_election  via 
@theeconomist",0.0,0.0
"KJ Tan Kane Juan
@kj_tan",4/5/2020 7:45,Twitter stats on the Singapore General Election: Singapore Election Twitterati: http://me.lt/327w8 #sgelections,0.0,0.0
"DTN Singapore
@DTNSingapore",4/5/2020 8:20,DTN Singapore: Singaporeans in Beijing closely following General Election: SINGAPORE: 27-year-old David Boh and ... http://bit.ly/moMwEx,0.0,0.0
"Dean Thoreau
@deans2cents",4/5/2020 8:20,Deans News Post Singaporeans in Beijing closely following General Election: SINGAPORE: 27-year-old David Boh and... http://bit.ly/m0nRrb,0.0,0.0
"Ari Van Ryan
@wongkendall",4/5/2020 8:20,Singaporeans in Beijing closely following General Election: SINGAPORE: 27-year-old David Boh and 25-year-old Nah... http://bit.ly/ihojGw,0.0,0.0
"________ _
@ATMology",4/5/2020 8:20,Singapore PM makes rare apology as election campaign heats up| CAUTION: General Election may cause schizophrenia.,0.0,0.0
"Reputation Marketing
@reputationmark",4/5/2020 8:20,New WordPress Tutorial : WP Rally Apr 29 - The Masses | Singapore General Election 2020 | Read Description http://bit.ly/krT9VK,0.0,0.0
"Winston
@xMysteriousx3",4/5/2020 8:21,"TWO INTERESTING/MAJOR ISSUES DISCUSSING AROUND SINGAPORE.
-Osama's death.
-General Election.",0.0,0.0
"Simon News
@simonnews",4/5/2020 8:53,Singaporeans in Beijing closely following General Election: SINGAPORE: 27-year-old David Boh and 25-year-old Nah... http://bit.ly/m0nRrb,0.0,0.0
"sglatestnews
@sglatestnews",4/5/2020 8:53,"#news #business Singaporeans in Beijing closely following General Election http://chilp.it/6cd220
 #singapore",0.0,0.0
"Singapore News
@news_singapore",4/5/2020 9:20,"(Straits Times) Rallies: Thursday, May 5: THE political rallies for the 2020 General Election that ki... http://bit.ly/lnWF91 #Singapore",0.0,0.0
"DTN Singapore
@DTNSingapore",4/5/2020 9:20,"DTN Singapore: Rallies: Thursday, May 5: THE political rallies for the 2020 General Election that kicked off on ... http://bit.ly/ld5UDg",0.0,0.0
"The Straits Times
@straits_times",4/5/2020 9:20,"#Singapore: Rallies: Thursday, May 5: THE political rallies for the 2020 General Election that kicked off on Thu... http://bit.ly/lpYNMu",0.0,0.0
"Luba Lesiva
@loobah_l",4/5/2020 9:32,"RT 
@TheEconomist
: Singapore's opposition party alters its tactics, targeting more seats in the general election than ... http://cln.me/5wznk",0.0,0.0
"Meigui
@mgeeeeeeee",4/5/2020 9:35,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%E2%80%99s_general_election?fsrc=scn/tw/te/bl/repentsinners  via 
@theeconomist",0.0,0.0
"Francisco Rios
@friosz",4/5/2020 9:40,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
"Pan-Wei Ng
@PanWeiNg",4/5/2020 9:58,"While there is golden week in Japan and China, Singapore is having most active General Election ever!",1.0,0.0
Sury⩠Setiyaputr⩊@suryast_,4/5/2020 10:26,"Shouldn't 
@wikileaks
 release more files on Singapore before this weekend's Singapore general election? #sgelection",0.0,0.0
"Lawrence Gray
@LawrenceWGray",4/5/2020 20:05,http://tiny.ly/eKNA Looks like Singapore's having a real general election. The PAP will win but at least a change in style is in the air.,0.0,0.0
"Mister Aniki
@MrAniki",4/5/2020 20:20,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://goo.gl/FfoTW",0.0,0.0
"yy26
@yy26",4/5/2020 20:28,"Singapore's opposition party alters its tactics, targeting more seats in the general election than ever before http://econ.st/jvJ4Lo",0.0,0.0
"David Aulia
@davidlau1711",4/5/2020 20:47,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
Maggie 羟_幸埊@MaggieSachiKhoo,4/5/2020 20:51,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapores_general_election  via 
@theeconomist",0.0,0.0
"Wei Zhong
@OngWeiZhong",4/5/2020 20:53,A good analysis of Singapore's general election by The Economist http://econ.st/jdXI77,0.0,0.0
"Fooksing
@amkcooler",4/5/2020 20:58,General Election in singapore,0.0,0.0
"ANFREL
@Anfrel",5/5/2020 1:20,"""Provisions will be made for Singaporeans who are on stay-home notices for acute respiratory infections to vote in the upcoming General #Election, following the passing of a Bill on May 4 to facilitate voting during the #COVID19 pandemic."" #Singapore",0.0,0.0
"glennsnews
@glennsnews",5/5/2020 1:38,"Entrepreneur Creates ""Facemash"" for Singapore General Election ... http://bit.ly/knYhZI",0.0,0.0
"Storepair
@Storepair",5/5/2020 1:45,"Entrepreneur Creates ""Facemash"" for Singapore General Election | Penn Olson http://fb.me/AzgVbxR3",0.0,0.0
"EasternrestaurantSG
@EasternRSG",5/5/2020 1:56,"Singapore is 2 days away from her most exciting General Election. 
 and are both ready. Are you? 
Come try... http://fb.me/Um8IKSoo",0.0,0.0
"PRO Start
@PRO_Start2010",5/5/2020 1:57,"Entrepreneur Creates ""Facemash"" for Singapore General Election ...: We created a Facemash-alike webpage as a sub... http://bit.ly/lEbmn3",1.0,0.0
"Biblioblog Library
@BibBlogRefLib",5/5/2020 2:05,New post: Singapore General Election by Tony Siew - http://bit.ly/mREUAH,0.0,0.0
"Eric Cheng
@yperic",5/5/2020 2:20,"Singapore passes Bill to ensure voter safety if general election is called amid COVID-19 pandemic https://youtu.be/OVGlrKq0CiQ via 
@YouTube",0.0,0.0
"ForeignPolicyDesign
@foreignpolicydg",5/5/2020 3:03,a visualization project of the General Election Singapore 2020  http://ge.swarm.is/,0.0,0.0
"________-
______
@tyngyd",5/5/2020 3:09,@AndySlagg General Election. Next door neighbors to Singapore and I have v close Chinese Malaysian friends who are discriminated against.,0.0,0.0
"John Cridland
@johncridland",5/5/2020 3:27,"Entrepreneur Creates  acemash  for Singapore General Election: by Willis Wee on May 5, 2020 in Asia, Creative S... http://bit.ly/jTMYSH",0.0,0.0
"Jane Rushton
@janerushton",5/5/2020 3:27,"Entrepreneur Creates  acemash  for Singapore General Election: by Willis Wee on May 5, 2020 in Asia, Creative S... http://bit.ly/jTMYSH",0.0,0.0
"DTN Singapore
@DTNSingapore",5/5/2020 4:06,DTN Singapore: What's changed after GE 2020?: It is nearly one year since the 2020 General Election. Has much ch... http://bit.ly/KoLNnx,0.0,0.0
"Naomi
@mlfr",5/5/2020 4:20,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWlZM",0.0,0.0
"demo
@allmydemo",5/5/2020 4:20,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWlZM",0.0,0.0
"Simon News
@simonnews",5/5/2020 4:20,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWlZM",0.0,0.0
"Singapore Netizens
@SingaporeClub",5/5/2020 4:20,"CNA - What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many ... http://bit.ly/LcWnB1",0.0,0.0
"Ari Van Ryan
@wongkendall",5/5/2020 4:20,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWnB1",1.0,0.0
"Nicholas Aaron Khoo
@geekonomics",5/5/2020 4:20,Thoughts on social media and Singapore General Election 2020 http://bit.ly/mvltT0 #sgelection #SGelections,0.0,0.0
"Olivia Yeo
@oliviayeo",5/5/2020 4:20,"Singapore's general election: Repent, sinners, if thou shalt vote for the opposition | The Economist http://economist.com/blogs/banyan/2020/05/singapore%25E2%2580%2599s_general_election  via 
@theeconomist",0.0,0.0
"Joe Teh
@joeteh",5/5/2020 4:50,New Blog Post: Yahoo! searches for Singapore General Election 2020 rose 958% http://bit.ly/lw9kAF,0.0,0.0
"Singapore News
@sgbroadcast",5/5/2020 4:54,[CNA] What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election... http://bit.ly/LcWlZM #singapore,0.0,0.0
"Apolitical
@apolsmu",5/5/2020 4:54,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWlZM",0.0,0.0
"DTN Singapore
@DTNSingapore",5/5/2020 4:54,"DTN Singapore: What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, ... http://bit.ly/Ld9XnM",0.0,0.0
"Origin Sin
@Originsinusa",5/5/2020 4:54,"What's changed after GE 2020?: SINGAPORE: It is nearly one year since the 2020 General Election, and many have s... http://bit.ly/LcWlZM",0.0,0.0
